season,week,team,pass_off_norm_value_pre,pass_off_ptile_pre,rush_off_norm_value_pre,rush_off_ptile_pre,st_off_norm_value_pre,st_off_ptile_pre,pass_def_norm_value_pre,pass_def_ptile_pre,rush_def_norm_value_pre,rush_def_ptile_pre,st_def_norm_value_pre,st_def_ptile_pre,pass_off_norm_value_post,pass_off_ptile_post,rush_off_norm_value_post,rush_off_ptile_post,st_off_norm_value_post,st_off_ptile_post,pass_def_norm_value_post,pass_def_ptile_post,rush_def_norm_value_post,rush_def_ptile_post,st_def_norm_value_post,st_def_ptile_post
2021,1,NE,-2.4067,0.1266,0.9637,0.807,0.2984,0.834,0.1191,0.6616,-0.3207,0.3893,0.443,0.9195,-1.7978,0.1752,0.9457,0.7874,0.2778,0.815,0.1774,0.6707,-0.358,0.3684,0.4325,0.9098
2021,2,NE,-1.7868,0.1765,0.9409,0.7984,0.2786,0.8203,0.174,0.6745,-0.3585,0.3554,0.4294,0.9127,-2.0938,0.1515,1.1002,0.849,0.3563,0.862,0.8416,0.7935,-0.3957,0.3389,0.4446,0.9156
2021,3,NE,-2.0966,0.1494,1.0939,0.8574,0.3566,0.8669,0.8305,0.8002,-0.3966,0.3245,0.4414,0.9187,-2.7129,0.1079,1.0498,0.8318,0.2953,0.8272,0.8091,0.7874,-0.4119,0.3261,0.5023,0.9428
2021,4,NE,-2.7395,0.1062,1.044,0.8397,0.2957,0.8322,0.7982,0.7943,-0.413,0.3121,0.4997,0.9463,-2.3458,0.1322,1.0053,0.8116,0.318,0.8416,0.9351,0.8098,-0.5691,0.2125,0.5481,0.9618
2021,5,NE,-2.356,0.1296,1.0001,0.8212,0.3182,0.8454,0.9226,0.8167,-0.5724,0.1989,0.5459,0.9643,-1.8393,0.172,0.8817,0.7589,0.4025,0.8836,0.1866,0.673,-0.4308,0.3104,0.6561,0.985
2021,6,NE,-1.8295,0.1711,0.8774,0.7695,0.4023,0.8875,0.1828,0.6763,-0.4314,0.2974,0.6551,0.9864,-2.0471,0.1548,1.0608,0.8356,0.2508,0.7972,-0.196,0.5859,-0.3402,0.3838,0.6685,0.9876
2021,7,NE,-2.0685,0.1522,1.0617,0.8466,0.2539,0.804,-0.1943,0.5847,-0.3448,0.3676,0.6709,0.9892,-0.4424,0.3165,1.377,0.9246,0.2794,0.8164,-0.4208,0.5307,-0.2996,0.4239,0.7155,0.9931
2021,8,NE,-0.3864,0.3264,1.3768,0.9331,0.2826,0.8233,-0.4175,0.5264,-0.3036,0.4076,0.7187,0.9942,-0.4578,0.3153,1.3272,0.9142,0.3873,0.8775,0.103,0.6541,-0.4754,0.2768,0.7586,0.9962
2021,9,NE,-0.4063,0.3242,1.3275,0.9232,0.3906,0.8831,0.1036,0.6589,-0.484,0.2575,0.7625,0.9967,-0.5266,0.3071,1.376,0.9245,0.3142,0.8385,1.0367,0.8254,-0.4264,0.3141,0.7412,0.9953
2021,10,NE,-0.4809,0.3153,1.3764,0.933,0.3175,0.8451,1.0333,0.8338,-0.4337,0.2955,0.7447,0.9961,0.8213,0.4687,1.548,0.9526,0.3747,0.8712,1.5385,0.89,-0.4237,0.3168,0.7272,0.9943
2021,11,NE,0.9303,0.4869,1.5481,0.9583,0.3782,0.877,1.5347,0.8974,-0.4311,0.2978,0.7304,0.9953,0.5017,0.429,1.496,0.9459,0.4485,0.9017,2.4631,0.962,-0.3443,0.3805,0.7613,0.9964
2021,12,NE,0.5892,0.4462,1.4967,0.9525,0.4522,0.9071,2.4586,0.9672,-0.3501,0.3621,0.765,0.997,1.3496,0.5347,1.4873,0.9447,0.5541,0.9338,2.7715,0.9752,-0.4348,0.3072,0.8339,0.9993
2021,13,NE,1.4761,0.5554,1.4885,0.9507,0.5579,0.9382,2.7692,0.9792,-0.4425,0.2881,0.8392,0.9995,1.6522,0.5711,1.4752,0.9422,0.517,0.9228,2.9909,0.9805,-0.3682,0.3608,0.7952,0.9977
2021,14,NE,1.4923,0.5568,1.4966,0.9524,0.5561,0.9379,2.8013,0.9805,-0.4449,0.2858,0.8411,0.9995,1.6673,0.5728,1.4843,0.944,0.5155,0.9226,3.0198,0.9809,-0.3702,0.3589,0.7969,0.9979
2021,15,NE,1.7901,0.593,1.4751,0.9484,0.5168,0.9271,2.9837,0.9839,-0.3721,0.3443,0.7981,0.9982,1.6201,0.5679,1.2906,0.907,0.3362,0.8514,3.0948,0.9825,-0.4185,0.3206,0.8209,0.9988
2021,16,NE,1.7345,0.5853,1.2828,0.9139,0.3383,0.8569,3.0579,0.9851,-0.421,0.3053,0.8224,0.9989,1.7288,0.5806,1.6181,0.961,0.2942,0.8264,2.4095,0.9586,-0.4476,0.2961,0.8039,0.9983
2021,17,NE,1.8421,0.5988,1.607,0.9647,0.2963,0.8326,2.381,0.9626,-0.4505,0.2821,0.805,0.9984,2.7868,0.7015,1.8701,0.9828,0.2849,0.8199,2.5672,0.9674,-0.4377,0.3045,0.8245,0.9989
2021,18,NE,2.9428,0.7217,1.8564,0.9849,0.287,0.8259,2.5368,0.9715,-0.4404,0.2898,0.8258,0.9989,2.8605,0.7087,2.1517,0.9943,0.2943,0.8265,2.1381,0.9428,-0.4363,0.3061,0.7678,0.9968
2022,1,NE,1.3831,0.5434,1.2882,0.915,0.1502,0.7266,1.0189,0.8319,-0.16,0.5428,0.58,0.9733,1.0579,0.4972,1.2097,0.886,0.1577,0.7279,0.8322,0.7913,-0.1789,0.5332,0.5522,0.9629
2022,2,NE,1.0274,0.4991,1.2032,0.8931,0.1595,0.7334,0.8257,0.7994,-0.1811,0.5217,0.5481,0.9648,1.1647,0.5117,1.4155,0.9326,0.1438,0.7184,1.0462,0.8268,-0.2917,0.4314,0.5316,0.9557
2022,3,NE,1.1394,0.5134,1.4075,0.9382,0.1455,0.7235,1.038,0.8344,-0.2964,0.4147,0.527,0.9578,0.776,0.464,1.548,0.9527,0.1013,0.682,0.5319,0.7399,-0.3309,0.3924,0.5087,0.9454
2022,4,NE,0.7334,0.4638,1.5383,0.9574,0.1034,0.6862,0.53,0.7449,-0.336,0.3755,0.5037,0.9474,0.4363,0.4201,1.7653,0.9756,0.0494,0.6363,0.764,0.7791,-0.4113,0.3267,0.5239,0.9529
2022,5,NE,0.3833,0.4193,1.7533,0.9782,0.0517,0.6408,0.7588,0.7867,-0.4167,0.3086,0.5191,0.9549,0.8338,0.4705,1.7066,0.9706,0.1352,0.7113,1.6869,0.9074,-0.2655,0.4577,0.5031,0.9433
2022,6,NE,0.7969,0.4713,1.695,0.9737,0.1369,0.7152,1.671,0.9127,-0.2679,0.4431,0.4981,0.9457,1.5931,0.5644,1.7235,0.9723,0.2088,0.7669,2.147,0.9431,-0.2047,0.5107,0.4733,0.9312
2022,7,NE,1.5979,0.5697,1.7245,0.976,0.212,0.7733,2.1424,0.9496,-0.2081,0.4976,0.4692,0.9332,0.8875,0.4763,1.6961,0.9696,0.0906,0.6735,1.6415,0.9021,-0.2564,0.4668,0.4384,0.9129
2022,8,NE,0.8545,0.4783,1.6975,0.974,0.0938,0.6783,1.6409,0.9097,-0.2608,0.451,0.4338,0.9151,0.5061,0.43,1.406,0.9311,0.3027,0.8311,1.5065,0.8856,-0.1965,0.5172,0.5113,0.9467
2022,9,NE,0.4537,0.428,1.408,0.9383,0.3063,0.8382,1.508,0.8946,-0.1999,0.5033,0.508,0.9492,-0.2959,0.3338,1.1339,0.8612,0.3734,0.8705,2.4495,0.9611,-0.0059,0.6843,0.6025,0.9755
2022,10,NE,0.469,0.4297,1.4121,0.9387,0.3087,0.8399,1.5127,0.895,-0.2021,0.5018,0.5116,0.9512,-0.2855,0.335,1.1368,0.862,0.3747,0.8712,2.4652,0.9621,-0.0066,0.6833,0.6065,0.9766
2022,11,NE,-0.3804,0.3269,1.1401,0.8722,0.3792,0.8774,2.4671,0.9678,-0.0048,0.6822,0.6051,0.9786,-0.6295,0.2967,0.7958,0.7156,0.1583,0.7281,2.6379,0.9706,0.2781,0.8888,0.6565,0.9852
2022,12,NE,-0.7419,0.2858,0.7994,0.7297,0.1623,0.7353,2.6435,0.9754,0.2894,0.8972,0.656,0.9865,-0.4628,0.3145,0.7866,0.7098,0.1535,0.7252,2.0632,0.9383,0.466,0.9539,0.6038,0.9758
2022,13,NE,-0.5637,0.3052,0.7903,0.7253,0.1579,0.7319,2.0715,0.9455,0.4839,0.9609,0.6025,0.9778,-0.4053,0.3208,0.7822,0.708,0.0064,0.5978,1.7039,0.9094,0.45,0.9496,0.5797,0.9703
2022,14,NE,-0.5042,0.3125,0.7793,0.7198,0.0093,0.6023,1.6879,0.9148,0.4631,0.9562,0.5749,0.972,-0.822,0.2764,0.9251,0.7789,-0.1101,0.4881,2.3483,0.9547,0.3765,0.9278,0.6036,0.9758
2022,15,NE,-0.9371,0.2658,0.921,0.7893,-0.1066,0.4905,2.3229,0.9594,0.3877,0.934,0.599,0.977,-1.5514,0.2004,1.1617,0.8702,-0.1921,0.4138,2.5835,0.9684,0.3488,0.9181,0.6073,0.9768
2022,16,NE,-1.6973,0.1845,1.1558,0.8776,-0.1882,0.4139,2.5548,0.9724,0.3588,0.9246,0.6029,0.9779,-1.231,0.233,1.114,0.8536,-0.4266,0.2262,2.3149,0.9534,0.358,0.9213,0.6542,0.9846
2022,17,NE,-1.3573,0.2205,1.1084,0.8615,-0.4216,0.2218,2.2903,0.9579,0.3682,0.9277,0.6504,0.9855,-1.2724,0.2284,1.0348,0.8244,-0.4614,0.2021,2.3283,0.9541,0.3239,0.9088,0.6577,0.9854
2022,18,NE,-1.3967,0.2158,1.0295,0.834,-0.4561,0.1979,2.3056,0.9586,0.333,0.9162,0.654,0.9858,-1.2672,0.2292,1.0716,0.8387,-0.3038,0.319,2.211,0.9474,0.2895,0.8941,0.5291,0.9548
2023,1,NE,-0.727,0.2876,0.6495,0.6524,-0.2617,0.3479,0.9882,0.8267,0.1738,0.8334,0.413,0.9036,-1.0554,0.2501,0.5857,0.5999,-0.2682,0.3478,1.5763,0.8945,0.1623,0.8218,0.36,0.8627
2023,2,NE,-1.1041,0.247,0.5837,0.6092,-0.2642,0.3452,1.5621,0.9011,0.1618,0.826,0.3558,0.8661,-1.1243,0.2435,0.5676,0.5895,-0.2176,0.3918,1.1842,0.8449,0.1034,0.7778,0.4328,0.9101
2023,3,NE,-1.1752,0.24,0.5658,0.5995,-0.2139,0.3908,1.1763,0.8532,0.1019,0.7788,0.4296,0.913,-0.9437,0.2641,0.5158,0.5564,-0.3938,0.2492,1.6031,0.8974,0.1863,0.8366,0.4015,0.892
2023,4,NE,-0.9854,0.2601,0.5144,0.5662,-0.389,0.2455,1.5903,0.9042,0.1867,0.841,0.3979,0.8952,-1.9262,0.1648,0.3756,0.4613,-0.5394,0.1574,1.5405,0.8901,0.1107,0.7835,0.3771,0.8751
2023,5,NE,-2.0076,0.157,0.3751,0.4693,-0.534,0.1525,1.5292,0.897,0.1096,0.7849,0.3732,0.8784,-3.2438,0.0797,0.104,0.2563,-0.6855,0.0909,1.3534,0.869,0.1111,0.7836,0.3254,0.8374
2023,6,NE,-3.3775,0.0728,0.1057,0.2589,-0.6792,0.087,1.3459,0.8769,0.11,0.7853,0.321,0.8395,-3.4563,0.0687,0.3327,0.4308,-0.6786,0.0929,0.8605,0.7968,0.3107,0.903,0.2861,0.8014
2023,7,NE,-3.6247,0.0626,0.3348,0.4395,-0.675,0.0881,0.8614,0.8062,0.3152,0.9087,0.2815,0.8017,-2.5362,0.1198,0.4405,0.505,-0.6,0.1283,0.5824,0.7496,0.3412,0.9157,0.3426,0.8508
2023,8,NE,-2.6506,0.1112,0.4425,0.5151,-0.5962,0.1234,0.5854,0.7559,0.3467,0.9207,0.3391,0.8537,-3.0324,0.0909,0.4952,0.5427,-0.5723,0.1416,0.0666,0.6464,0.4642,0.9535,0.3306,0.8411
2023,9,NE,-3.171,0.0823,0.4973,0.5542,-0.5685,0.1359,0.0708,0.6516,0.4741,0.9587,0.327,0.8449,-3.3344,0.0746,0.6015,0.6109,-0.5206,0.1672,-0.2922,0.5621,0.3645,0.9245,0.2997,0.8153
2023,10,NE,-3.4862,0.0678,0.6036,0.6227,-0.5167,0.1617,-0.2866,0.5605,0.3712,0.929,0.2955,0.8166,-3.5177,0.0667,0.6941,0.6638,-0.5884,0.1343,-0.2759,0.5659,0.3337,0.913,0.2652,0.7796
2023,11,NE,-3.5066,0.067,0.6067,0.6248,-0.5203,0.1598,-0.278,0.5621,0.3709,0.9289,0.2987,0.8195,-3.5409,0.0659,0.6975,0.6651,-0.5915,0.1324,-0.2643,0.5687,0.3347,0.9137,0.2684,0.7833
2023,12,NE,-3.6991,0.0601,0.7002,0.6794,-0.5876,0.1277,-0.259,0.5668,0.3407,0.9187,0.2637,0.7837,-4.3956,0.0398,0.867,0.7517,-0.6824,0.0919,-0.2963,0.561,0.4019,0.9357,0.2398,0.7509
2023,13,NE,-4.5949,0.0347,0.87,0.7664,-0.6787,0.0872,-0.2909,0.5594,0.4101,0.9413,0.2345,0.7504,-5.0255,0.026,0.8407,0.7382,-0.7436,0.0694,-0.0139,0.6307,0.5466,0.9706,0.2082,0.7088
2023,14,NE,-5.2168,0.0226,0.8364,0.749,-0.7363,0.0662,-0.0127,0.6335,0.5556,0.9738,0.2015,0.7068,-4.8094,0.0304,0.677,0.655,-0.8611,0.0391,0.5296,0.7395,0.6701,0.984,0.1758,0.6637
2023,15,NE,-4.9848,0.0263,0.6744,0.6671,-0.8531,0.0376,0.5237,0.7436,0.6811,0.9862,0.1688,0.6585,-5.5394,0.0175,0.6351,0.6304,-0.9903,0.0179,0.6452,0.7608,0.7272,0.9878,0.1957,0.6905
2023,16,NE,-5.7415,0.0152,0.6328,0.6411,-0.9814,0.0169,0.6378,0.7657,0.7392,0.9891,0.189,0.687,-5.1123,0.0246,0.3792,0.4646,-1.1514,0.0058,0.678,0.7661,0.7753,0.9902,0.327,0.8389
2023,17,NE,-5.2861,0.0216,0.379,0.4722,-1.1415,0.0055,0.6702,0.7718,0.7877,0.9913,0.3221,0.8406,-5.3572,0.0201,0.3763,0.4622,-1.0553,0.0119,0.9845,0.8181,0.8218,0.9917,0.3297,0.8406
2023,18,NE,-5.5364,0.0174,0.3761,0.4699,-1.0458,0.0114,0.9722,0.8247,0.8345,0.9928,0.3247,0.8428,-6.8457,0.0048,0.3879,0.4712,-1.0668,0.0107,0.9799,0.8172,0.8326,0.9922,0.3541,0.8588
2024,1,NE,-3.2668,0.0774,0.2409,0.3652,-0.7833,0.0536,0.3968,0.7209,0.4177,0.943,0.2958,0.8168,-3.0753,0.0883,0.2539,0.3703,-0.5128,0.1713,0.8843,0.8015,0.3478,0.9177,0.2564,0.7702
2024,2,NE,-3.1034,0.0857,0.2547,0.3749,-0.5061,0.1673,0.873,0.8086,0.3475,0.9208,0.253,0.7721,-2.8561,0.0995,0.3212,0.4222,-0.5503,0.1523,0.3191,0.7001,0.4552,0.9511,0.2379,0.7485
2024,3,NE,-2.8726,0.0985,0.3213,0.4279,-0.5435,0.1479,0.3153,0.7045,0.4559,0.9544,0.2344,0.7502,-3.3668,0.0733,0.3588,0.4491,-0.4778,0.1926,-0.5221,0.5072,0.4122,0.9384,0.3066,0.8212
2024,4,NE,-3.4058,0.0713,0.3583,0.4561,-0.4713,0.1893,-0.5148,0.5042,0.412,0.9415,0.304,0.8243,-4.0103,0.051,0.0657,0.2294,-0.2894,0.3311,-0.6188,0.4815,0.4158,0.9394,0.3964,0.8886
2024,5,NE,-4.0762,0.0482,0.0677,0.2302,-0.2838,0.3286,-0.6108,0.4763,0.4152,0.9423,0.3948,0.8935,-4.5176,0.0371,0.2676,0.3805,-0.4042,0.2411,-0.7468,0.4483,0.4121,0.9383,0.4191,0.9023
2024,6,NE,-4.6031,0.0345,0.2676,0.3852,-0.3977,0.2386,-0.7363,0.4429,0.411,0.9414,0.4178,0.9065,-4.6555,0.0337,0.0402,0.2139,-0.3882,0.2533,-0.9004,0.4103,0.1407,0.8062,0.44,0.9133
2024,7,NE,-4.786,0.0306,0.0424,0.2142,-0.3826,0.2511,-0.8966,0.4008,0.1363,0.8057,0.4398,0.9179,-4.2159,0.0451,0.0164,0.1967,-0.4913,0.1852,-1.3504,0.3106,0.0935,0.7698,0.4433,0.9149
2024,8,NE,-4.3245,0.0414,0.0187,0.1964,-0.4857,0.181,-1.3471,0.2975,0.0882,0.7676,0.4431,0.9197,-3.9216,0.0537,0.086,0.2439,-0.5607,0.147,-1.7335,0.2331,-0.052,0.6426,0.5634,0.9665
2024,9,NE,-4.0142,0.0503,0.0882,0.2461,-0.5553,0.1426,-1.73,0.2196,-0.0617,0.6293,0.5654,0.9702,-3.8962,0.0548,0.0391,0.2132,-0.5697,0.1427,-2.078,0.1739,0.004,0.6941,0.63,0.981
2024,10,NE,-3.9659,0.0522,0.037,0.2108,-0.561,0.139,-2.0687,0.1613,-0.002,0.6848,0.6277,0.9829,-3.9079,0.0544,0.1148,0.2643,-0.578,0.1388,-1.1171,0.3593,0.0319,0.7192,0.632,0.9815
2024,11,NE,-3.9774,0.0516,0.1126,0.2638,-0.5694,0.1357,-1.1114,0.3479,0.0267,0.7156,0.6297,0.9831,-3.1079,0.0864,0.0605,0.2263,-0.5531,0.1513,-1.7565,0.2288,-0.1037,0.5979,0.6678,0.9876
2024,12,NE,-3.1389,0.0839,0.0584,0.2243,-0.5444,0.1474,-1.7484,0.216,-0.1124,0.5834,0.6657,0.9882,-3.7534,0.0594,0.1042,0.2564,-0.6349,0.1119,-2.1183,0.1674,0.0084,0.6987,0.666,0.9872
2024,13,NE,-3.8146,0.0569,0.102,0.2562,-0.6261,0.1097,-2.1088,0.1544,0.0033,0.6907,0.6638,0.9878,-3.168,0.083,0.158,0.2939,-0.6732,0.0955,-2.3896,0.128,-0.1213,0.5843,0.6602,0.9859
2024,14,NE,-3.8146,0.0569,0.102,0.2562,-0.6261,0.1097,-2.1088,0.1544,0.0033,0.6907,0.6638,0.9878,-3.168,0.083,0.158,0.2939,-0.6732,0.0955,-2.3896,0.128,-0.1213,0.5843,0.6602,0.9859
2024,15,NE,-3.2004,0.0805,0.1558,0.2953,-0.6645,0.0926,-2.3791,0.1183,-0.1303,0.5677,0.6578,0.9869,-2.9156,0.0965,0.0462,0.2173,-0.7126,0.0809,-2.6162,0.1028,-0.2445,0.4777,0.6286,0.9807
2024,16,NE,-2.9375,0.094,0.0441,0.2155,-0.7039,0.0779,-2.6048,0.0937,-0.2569,0.4538,0.6257,0.9825,-1.9244,0.1652,-0.0056,0.1828,-0.7125,0.0809,-2.0697,0.1754,-0.3046,0.418,0.5776,0.9696
2024,17,NE,-1.9003,0.1659,-0.0076,0.1805,-0.7037,0.078,-2.0604,0.1622,-0.3185,0.392,0.574,0.9717,-2.6832,0.1102,-0.1363,0.1186,-0.594,0.1312,-2.9206,0.0741,-0.4046,0.3323,0.5871,0.9717
2024,18,NE,-2.698,0.1085,-0.1381,0.1142,-0.5853,0.129,-2.908,0.0664,-0.4206,0.3056,0.5836,0.9737,-1.7061,0.1837,-0.3172,0.056,-0.5093,0.1735,-2.3693,0.1312,-0.3754,0.354,0.6061,0.9765
2025,1,NE,-1.0069,0.258,-0.1806,0.0972,-0.4233,0.2209,-1.3405,0.2989,-0.1507,0.5509,0.4827,0.94,-0.9421,0.2642,-0.2335,0.0825,-0.454,0.2065,-2.0094,0.1847,-0.0021,0.6881,0.4771,0.9331
2025,2,NE,-0.9684,0.2621,-0.2352,0.0789,-0.4454,0.2051,-2.0003,0.1709,0.0038,0.6912,0.4702,0.9336,0.0177,0.3694,-0.2694,0.0703,-0.4577,0.2042,-2.0861,0.1726,-0.0296,0.6621,0.4665,0.9278
2025,3,NE,0.0359,0.3739,-0.271,0.0657,-0.4491,0.2024,-2.0767,0.1598,-0.0242,0.6621,0.4595,0.9287,0.3648,0.4114,-0.3104,0.0578,-0.451,0.2089,-2.1202,0.167,-0.0334,0.6584,0.4582,0.924
2025,4,NE,0.3976,0.4214,-0.3119,0.0531,-0.4423,0.2068,-2.1107,0.1541,-0.0282,0.6594,0.4511,0.9243,1.131,0.5068,-0.2886,0.0645,-0.457,0.2046,-2.1181,0.1675,0.024,0.7119,0.622,0.9799
2025,5,NE,1.193,0.5207,-0.2902,0.0592,-0.4484,0.2032,-2.1086,0.1545,0.0307,0.7185,0.6167,0.981,1.5315,0.5562,-0.271,0.0697,-0.387,0.255,-2.1828,0.1582,0.1604,0.8199,0.6104,0.9772
2025,6,NE,1.6099,0.5715,-0.2727,0.0651,-0.3784,0.2544,-2.1731,0.1466,0.1713,0.8321,0.6049,0.9786,2.4691,0.6661,-0.602,0.018,-0.3487,0.2843,-2.2025,0.1558,0.1718,0.8281,0.546,0.9613
2025,7,NE,2.5892,0.6838,-0.6032,0.0164,-0.3401,0.2828,-2.1927,0.1435,0.1829,0.839,0.5397,0.9629,3.0797,0.7307,-0.4378,0.0326,-0.3659,0.2716,-1.8528,0.2127,0.1837,0.8352,0.4683,0.9287
2025,8,NE,3.2243,0.7483,-0.4392,0.0306,-0.3573,0.2704,-1.8443,0.1993,0.1949,0.8461,0.461,0.9295,3.6738,0.7838,-0.4106,0.0371,-0.4248,0.2275,-1.1957,0.343,0.1319,0.7997,0.5169,0.9501
2025,9,NE,3.8414,0.8027,-0.412,0.0343,-0.4162,0.2255,-1.1897,0.3307,0.1421,0.8096,0.5103,0.9504,3.5868,0.7769,-0.2844,0.066,-0.4352,0.2196,-1.3564,0.3089,0.1286,0.7975,0.525,0.9531
2025,10,NE,3.7436,0.7934,-0.286,0.0605,-0.4266,0.2183,-1.3498,0.2967,0.1386,0.8072,0.5185,0.9547,3.6009,0.778,0.1373,0.2798,-0.3932,0.2497,-1.1126,0.3602,-0.0193,0.6698,0.504,0.944
2025,11,NE,3.7523,0.794,0.1351,0.2787,-0.3845,0.2492,-1.1069,0.349,-0.014,0.6721,0.4972,0.9452,4.0384,0.8142,0.1186,0.2668,-0.4136,0.2347,-1.0367,0.3772,-0.0532,0.6415,0.5025,0.943
2025,12,NE,4.2051,0.83,0.1164,0.2666,-0.405,0.2336,-1.0313,0.3659,-0.0489,0.6402,0.4957,0.9445,4.1301,0.8203,-0.075,0.1471,-0.315,0.3103,-0.3211,0.5554,-0.0995,0.6021,0.4635,0.9268
2025,13,NE,4.2949,0.8357,-0.0769,0.1432,-0.3065,0.3103,-0.3184,0.553,-0.0967,0.5975,0.4563,0.9271,4.6602,0.8573,-0.1682,0.1057,-0.4578,0.2041,0.0601,0.6445,-0.1548,0.5558,0.6013,0.9751
2025,14,NE,4.2949,0.8357,-0.0769,0.1432,-0.3065,0.3103,-0.3184,0.553,-0.0967,0.5975,0.4563,0.9271,4.6602,0.8573,-0.1682,0.1057,-0.4578,0.2041,0.0601,0.6445,-0.1548,0.5558,0.6013,0.9751
2025,15,NE,4.8445,0.8706,-0.17,0.1009,-0.4492,0.2024,0.0614,0.6485,-0.1537,0.5487,0.5958,0.9765,4.5896,0.8532,0.3691,0.4568,-0.4394,0.2169,-0.2529,0.5714,-0.2942,0.4289,0.5379,0.9585
2025,16,NE,4.7646,0.8662,0.3665,0.4624,-0.4308,0.2154,-0.2505,0.5694,-0.2969,0.4139,0.5315,0.9594,5.1575,0.8841,0.3762,0.4619,-0.3989,0.2455,-0.307,0.5585,-0.4082,0.329,0.5443,0.9606
2025,17,NE,5.3488,0.896,0.3736,0.4683,-0.3902,0.2445,-0.3044,0.5569,-0.4134,0.3118,0.5381,0.9622,6.7581,0.9465,0.3588,0.4491,-0.5059,0.1755,-0.1484,0.5978,-0.4456,0.2974,0.5237,0.9528
2025,18,NE,7.0174,0.9539,0.3563,0.4545,-0.4973,0.1738,-0.1464,0.5967,-0.4517,0.2816,0.5172,0.9539,7.2077,0.9578,0.5883,0.6017,-0.5778,0.1389,0.0375,0.6402,-0.2825,0.4401,0.5273,0.9541
2026,1,NE,4.1089,0.8231,0.37,0.4651,-0.4685,0.1909,-0.0839,0.6123,-0.1072,0.5882,0.4253,0.9107,4.1789,0.8246,0.0186,0.1983,-0.3397,0.2912,-0.2,0.5849,-0.0633,0.6325,0.4306,0.9089
2026,2,NE,4.1927,0.8291,0.0165,0.1944,-0.3311,0.2895,-0.1978,0.5835,-0.0602,0.6306,0.4242,0.9103,3.9171,0.805,0.144,0.2837,-0.4044,0.2407,0.7745,0.7811,-0.0875,0.6133,0.4798,0.9344
2026,3,NE,3.9194,0.8078,0.1418,0.286,-0.3958,0.2401,0.773,0.7895,-0.0851,0.6091,0.4739,0.9361,3.9171,0.805,0.144,0.2837,-0.4044,0.2407,0.7745,0.7811,-0.0875,0.6133,0.4798,0.9344
1999,1,NO,0.3597,0.4149,0.1405,0.284,-0.1176,0.4791,-0.0269,0.6287,0.0136,0.7021,0.0804,0.5329,-0.1157,0.3544,0.0976,0.2519,-0.2094,0.3992,0.8561,0.796,-0.0133,0.6755,0.1398,0.6143
1999,2,NO,-0.1335,0.3544,0.1022,0.2565,-0.2096,0.3943,0.8452,0.8034,-0.0185,0.6678,0.1399,0.6193,0.9557,0.4845,-0.0285,0.1709,-0.1731,0.4323,0.4793,0.7306,-0.0424,0.6505,0.1306,0.6009
1999,3,NO,-0.1335,0.3544,0.1022,0.2565,-0.2096,0.3943,0.8452,0.8034,-0.0185,0.6678,0.1399,0.6193,0.9557,0.4845,-0.0285,0.1709,-0.1731,0.4323,0.4793,0.7306,-0.0424,0.6505,0.1306,0.6009
1999,4,NO,0.9969,0.4955,-0.0252,0.1707,-0.1727,0.4281,0.4676,0.734,-0.0487,0.6404,0.1304,0.6055,1.0746,0.5,-0.1395,0.1173,-0.303,0.32,0.651,0.762,-0.1739,0.5382,0.1586,0.6397
1999,5,NO,1.1212,0.5104,-0.1373,0.1148,-0.3048,0.3119,0.6396,0.7664,-0.1852,0.5176,0.1591,0.6452,1.4604,0.5489,-0.2758,0.0686,-0.512,0.1717,0.4022,0.7163,-0.1607,0.5507,0.1197,0.5866
1999,6,NO,1.5261,0.5611,-0.2751,0.0641,-0.5171,0.1613,0.3902,0.7196,-0.1715,0.5327,0.1192,0.5902,2.1795,0.6321,-0.3784,0.0429,-0.5276,0.1633,0.8989,0.8037,-0.2585,0.4642,0.1606,0.6417
1999,7,NO,2.2806,0.6486,-0.3788,0.0396,-0.5329,0.1529,0.8881,0.8113,-0.2725,0.4388,0.1611,0.6476,0.6088,0.4431,-0.332,0.052,-0.4518,0.2081,0.1573,0.6656,-0.2103,0.5061,0.1529,0.6325
1999,8,NO,0.6219,0.4497,-0.3319,0.0483,-0.456,0.1981,0.1448,0.6673,-0.2229,0.4843,0.1531,0.638,0.1974,0.3909,-0.3235,0.0539,-0.3282,0.3002,-0.2166,0.5816,-0.2046,0.5108,0.2287,0.7376
1999,9,NO,0.188,0.3923,-0.3233,0.05,-0.3304,0.2901,-0.23,0.5755,-0.2169,0.4898,0.2307,0.7458,0.2702,0.4001,-0.3101,0.0579,-0.4576,0.2043,-1.0734,0.3681,-0.2062,0.5094,0.1972,0.6933
1999,10,NO,0.2653,0.4024,-0.3098,0.0538,-0.4618,0.1949,-1.0886,0.3523,-0.2185,0.4887,0.1984,0.7016,1.3217,0.5308,-0.5546,0.021,-0.386,0.2558,-0.7263,0.4525,-0.3211,0.4015,0.1509,0.6301
1999,11,NO,1.3658,0.541,-0.5569,0.0193,-0.3891,0.2453,-0.7408,0.4417,-0.3369,0.3744,0.151,0.634,2.2215,0.6372,-0.4642,0.0301,-0.5482,0.1535,-1.2296,0.3358,-0.5362,0.2329,0.1427,0.6185
1999,12,NO,2.3127,0.6528,-0.4655,0.0287,-0.5539,0.1431,-1.2452,0.319,-0.5598,0.2061,0.1426,0.6227,2.2241,0.6376,-0.4378,0.0325,-0.5594,0.1482,-1.3175,0.3164,-0.899,0.0691,0.1045,0.5639
