season,week,team,pass_off_value_created,pass_off_norm_value_created,pass_off_ptile_created,pass_def_value_created,pass_def_norm_value_created,pass_def_ptile_created,rush_off_value_created,rush_off_norm_value_created,rush_off_ptile_created,rush_def_value_created,rush_def_norm_value_created,rush_def_ptile_created,st_off_value_created,st_off_norm_value_created,st_off_ptile_created,st_def_value_created,st_def_norm_value_created,st_def_ptile_created
2004,14,KC,8.1528,9.3338,0.9362,-8.9026,-11.5065,0.0087,6.3724,5.732,0.996,-2.042,-2.0059,0.1614,-0.0313,-0.6279,0.4545,-0.874,-0.8419,0.2434
2004,15,KC,8.9918,10.1522,0.9532,-7.6947,-10.1157,0.0215,6.2018,5.5727,0.9951,-2.1912,-2.2686,0.1333,0.5518,0.2139,0.6326,-1.2665,-1.4506,0.1453
2004,16,KC,8.8774,10.1099,0.9523,-7.5283,-9.9303,0.0235,5.7672,5.3259,0.9938,-2.2658,-2.2213,0.1387,0.5357,0.2502,0.64,-1.5984,-2.0362,0.0786
2004,17,KC,8.3688,10.0106,0.9506,-7.1493,-10.1905,0.0203,5.5471,5.2473,0.993,-2.0879,-1.9943,0.1631,0.2608,-0.2162,0.5434,-1.3888,-1.7474,0.1089
2005,1,KC,5.4822,3.5858,0.6889,-4.2096,-2.6194,0.3585,10.1822,4.6855,0.9866,11.4837,5.587,0.9966,-1.0176,-0.5314,0.4754,-2.0234,-0.9881,0.2189
2005,2,KC,4.1378,3.3287,0.6723,-2.346,-1.9776,0.4116,7.5384,4.4424,0.9826,5.3064,3.3118,0.9368,1.3709,0.8292,0.7533,-0.9769,-0.6137,0.2853
2005,3,KC,2.6719,2.3326,0.6026,-3.7045,-2.9499,0.3306,4.9794,3.5358,0.9567,0.5011,0.2979,0.5141,0.2901,0.0327,0.596,-1.1438,-0.7241,0.2643
2005,4,KC,0.4719,0.3107,0.4588,-6.6015,-5.2166,0.177,4.7873,3.3465,0.95,0.6082,0.5178,0.5543,2.0961,1.5194,0.8565,-0.3849,-0.045,0.4043
2005,5,KC,0.4719,0.5084,0.4725,-6.6015,-5.907,0.1414,4.7873,3.4211,0.9522,0.6082,0.7238,0.5898,2.0961,1.5668,0.8613,-0.3849,-0.0795,0.3953
2005,6,KC,2.318,2.2522,0.597,-7.6433,-7.1599,0.0893,3.6305,2.5309,0.9004,1.9264,1.8879,0.786,1.7404,1.349,0.8356,-0.7401,-0.5106,0.3038
2005,7,KC,4.1811,4.2972,0.7362,-5.6878,-5.8606,0.1441,3.1753,2.2054,0.8732,1.0957,1.3402,0.6966,2.2944,2.0216,0.9075,-1.39,-1.1824,0.1859
2005,8,KC,4.0277,4.2473,0.7338,-4.9501,-5.3576,0.1689,2.6127,1.8147,0.8329,0.9152,1.2866,0.6876,2.1087,1.9697,0.9029,-1.1799,-1.043,0.2093
2005,9,KC,3.2342,3.3729,0.6746,-4.2718,-4.7282,0.206,2.9748,2.1438,0.8676,0.5792,1.0665,0.648,2.4999,2.3484,0.9343,-1.9821,-2.0389,0.0783
2005,10,KC,0.5047,0.8378,0.4952,-3.2218,-3.957,0.254,3.1886,2.3863,0.8889,1.055,1.6308,0.7438,1.5594,1.5201,0.8566,-1.2243,-1.228,0.1791
2005,11,KC,1.1763,1.6266,0.5499,-1.6195,-2.2261,0.3899,3.9264,3.0879,0.9377,1.7789,2.4801,0.8623,1.2163,1.1682,0.8107,-1.7595,-1.9402,0.0887
2005,12,KC,2.2184,2.7606,0.6328,-0.9164,-1.4062,0.4574,3.2083,2.522,0.8995,1.2298,1.9538,0.7965,1.2448,1.4053,0.8424,-1.7384,-2.0701,0.0766
2005,13,KC,2.7659,3.4719,0.6813,-1.4241,-2.1304,0.3981,3.5112,2.8829,0.927,1.2238,2.0662,0.8118,1.1358,1.2322,0.8203,-1.9135,-2.4007,0.0516
2005,14,KC,3.4242,4.1667,0.7295,-2.9543,-4.0163,0.2503,3.9785,3.3679,0.9507,1.2453,2.112,0.819,1.1367,1.2475,0.8224,-1.8759,-2.3292,0.0562
2005,15,KC,3.3177,4.1526,0.7288,-3.0332,-4.3324,0.2315,4.1359,3.5403,0.9569,0.3889,1.0344,0.6417,1.2811,1.4866,0.8524,-1.9433,-2.4819,0.0472
2005,16,KC,3.5094,4.2991,0.7363,-2.3569,-3.4492,0.2911,3.9746,3.5396,0.9569,0.5079,1.1994,0.6722,1.0192,1.109,0.8006,-1.591,-1.9727,0.0853
2005,17,KC,4.1991,5.2399,0.7893,-1.1595,-1.976,0.4117,4.2096,3.8794,0.9695,0.6873,1.4401,0.7133,1.099,1.1657,0.8102,-1.8594,-2.3809,0.0531
2006,1,KC,-10.4366,-4.0454,0.1868,5.4603,1.2366,0.6662,1.495,0.697,0.6694,-0.6931,-0.3183,0.4105,-3.2231,-1.4302,0.2913,-8.427,-3.6693,0.0105
2006,2,KC,-7.7921,-4.5362,0.1639,5.0335,2.358,0.7381,-0.3292,-0.1661,0.5083,-1.0503,-0.8372,0.3241,-0.5909,-0.2508,0.5353,-1.7477,-1.1032,0.1992
2006,3,KC,-7.7921,-6.0102,0.1065,5.0335,3.2558,0.792,-0.3292,-0.3927,0.4633,-1.0503,-0.7092,0.3444,-0.5909,-0.4245,0.498,-1.7477,-1.2115,0.1816
2006,4,KC,1.0331,1.1168,0.5138,7.6203,5.7058,0.8981,-2.0577,-1.8945,0.1959,-0.7276,-0.3724,0.4018,0.29,0.2292,0.6357,1.9007,1.6426,0.7666
2006,5,KC,2.6641,3.0398,0.6513,5.7415,4.3379,0.8457,-5.796,-5.0989,0.0094,0.2932,0.5526,0.5609,1.1472,0.8133,0.751,2.898,2.7128,0.9004
2006,6,KC,-1.7262,-1.0856,0.3565,2.4588,1.5986,0.6901,-4.9384,-4.0797,0.0276,-1.9379,-1.4378,0.2338,1.6902,1.3472,0.8354,2.833,2.7812,0.9068
2006,7,KC,-1.1711,-0.5589,0.3954,1.9937,1.308,0.6707,-2.9126,-2.7071,0.1007,-1.2392,-0.8842,0.3158,0.3776,0.214,0.6327,2.5793,2.6966,0.8985
2006,8,KC,1.347,1.9835,0.577,1.0388,0.5006,0.6116,-3.2106,-3.1235,0.0673,-1.0258,-0.7013,0.3463,0.0434,-0.0406,0.5801,1.9671,2.2003,0.8449
2006,9,KC,1.6765,2.2459,0.5966,0.3285,-0.0916,0.5638,-1.8953,-2.0525,0.1735,-0.3304,0.035,0.4708,0.9178,0.7826,0.7445,1.5357,1.9203,0.8092
2006,10,KC,0.5848,1.177,0.5188,-0.0478,-0.5535,0.5267,-1.4165,-1.5715,0.2451,0.7208,1.1227,0.6581,0.021,-0.1654,0.5548,1.8795,2.4294,0.8714
2006,11,KC,0.3702,0.9629,0.5031,-1.2248,-1.9896,0.4105,0.0669,-0.2002,0.5021,0.7532,1.135,0.6602,-0.2349,-0.4584,0.4909,1.3797,1.9307,0.8107
2006,12,KC,0.582,1.22,0.5223,-0.9701,-1.7398,0.432,0.7121,0.3979,0.6166,1.0425,1.5095,0.7241,0.0103,-0.1861,0.5498,1.0184,1.573,0.757
2006,13,KC,2.1694,3.0934,0.655,-3.0871,-4.6792,0.2095,0.8333,0.5092,0.6374,0.633,1.1435,0.6617,0.0003,-0.2071,0.5455,1.095,1.7542,0.7856
2006,14,KC,2.0081,2.7964,0.6348,-3.7081,-5.6601,0.1551,0.8497,0.5057,0.6366,0.631,1.1683,0.6659,0.1767,-0.0242,0.584,0.9076,1.5573,0.7539
2006,15,KC,0.9377,1.8381,0.5662,-1.7295,-3.2088,0.3097,0.946,0.5921,0.6507,-0.3993,-0.1008,0.447,0.4618,0.3591,0.6611,0.5314,1.0679,0.661
2006,16,KC,0.9096,1.7827,0.562,-0.685,-1.6407,0.4394,1.1105,0.7781,0.683,-0.6253,-0.3581,0.4038,0.4672,0.3844,0.6667,0.1245,0.4629,0.5273
2006,17,KC,1.1184,1.9656,0.5755,-1.1287,-2.2656,0.3864,1.431,1.1635,0.7455,-0.6789,-0.436,0.3905,0.4646,0.2329,0.637,0.2317,0.8116,0.6081
2007,1,KC,-16.6951,-7.2806,0.0696,-2.4466,-2.2582,0.3869,3.0363,0.9364,0.7103,1.5232,1.1055,0.655,-2.3116,-0.8813,0.4021,-4.7041,-2.2778,0.06
2007,2,KC,-10.3198,-5.9288,0.1092,7.1258,3.6247,0.8117,-0.0076,-0.2631,0.4889,-0.5223,-0.0728,0.4516,-7.5342,-4.1911,0.0203,-2.7625,-1.7069,0.1132
2007,3,KC,-5.3123,-3.6246,0.2101,6.3631,3.8249,0.822,-3.3133,-3.0095,0.0742,-0.8273,-0.1041,0.4466,-4.8515,-3.3219,0.0569,-1.8885,-1.2541,0.1755
2007,4,KC,-3.5567,-2.3412,0.2804,10.4277,7.3602,0.9467,-2.3098,-2.4805,0.1215,-0.507,0.116,0.4843,-3.7346,-3.0877,0.0746,-1.8936,-1.5011,0.1388
2007,5,KC,-2.0665,-1.0654,0.3582,6.2906,4.4593,0.8506,-2.4388,-2.4752,0.1224,-0.3611,0.1828,0.4954,-3.8713,-3.2267,0.0641,-1.28,-1.1596,0.1902
2007,6,KC,-0.6828,0.0615,0.4411,6.1252,4.9558,0.8692,-3.6018,-3.2909,0.0571,-0.0976,0.339,0.5214,-2.5027,-2.155,0.1739,-0.7562,-0.8591,0.2409
2007,7,KC,-1.1183,-0.6239,0.3909,5.311,4.8401,0.8645,-2.6397,-2.8246,0.0893,1.3474,1.6904,0.7529,-1.7979,-1.7414,0.238,-1.1616,-1.296,0.1691
2007,8,KC,-1.1183,-0.9436,0.3671,5.311,5.3627,0.8854,-2.6397,-3.0218,0.0738,1.3474,1.7288,0.7602,-1.7979,-1.9129,0.2096,-1.1616,-1.4277,0.149
2007,9,KC,-1.5243,-1.2343,0.3493,2.5356,2.5696,0.7507,-2.5486,-3.0764,0.0702,2.1944,2.6498,0.8829,-1.487,-1.6967,0.2453,-1.3076,-1.5821,0.1291
2007,10,KC,-3.3203,-3.1265,0.2374,1.9811,2.1038,0.7235,-2.4716,-2.9023,0.0825,1.9231,2.433,0.8574,-1.1782,-1.4254,0.2925,-1.6533,-1.9916,0.0835
2007,11,KC,-2.9539,-2.7989,0.2555,3.4417,3.8068,0.8214,-3.0507,-3.5321,0.0453,1.9657,2.6044,0.8773,-2.0683,-2.4771,0.1326,-0.9881,-1.3416,0.1611
2007,12,KC,-2.9885,-2.8476,0.2532,3.1236,3.6385,0.8126,-2.276,-2.8597,0.0859,0.7254,1.174,0.6673,-2.089,-2.7111,0.1092,-1.0758,-1.4178,0.1504
2007,13,KC,-4.3694,-4.2053,0.1788,2.955,3.2923,0.7939,-1.8994,-2.6003,0.1111,0.1515,0.6162,0.5713,-1.6335,-2.2587,0.1601,-0.5147,-0.7024,0.2687
2007,14,KC,-4.8874,-4.6693,0.1576,1.6435,1.824,0.7046,-1.9827,-2.6949,0.1021,-0.2947,0.1091,0.4833,-1.276,-1.8956,0.2123,-0.5387,-0.6886,0.2707
2007,15,KC,-4.5109,-4.3264,0.174,0.9101,0.6832,0.6256,-1.6625,-2.4378,0.1261,-0.521,-0.1289,0.4427,-1.1372,-1.7422,0.2379,-1.0852,-1.5872,0.1284
2007,16,KC,-4.3605,-4.2,0.1791,1.1308,1.0775,0.654,-1.4881,-2.2821,0.1447,-0.5382,-0.1321,0.4421,-1.2811,-2.0515,0.1881,-1.3115,-1.9222,0.0914
2007,17,KC,-4.8015,-4.8986,0.1471,1.2366,1.4678,0.6806,-1.3861,-2.278,0.145,-0.5372,-0.1139,0.445,-0.915,-1.6681,0.2495,-1.2026,-1.6965,0.115
2008,1,KC,-1.3063,0.5954,0.4789,9.2721,3.0899,0.7818,0.4225,-0.2004,0.5021,-1.1109,-0.0796,0.4503,0.9168,0.4888,0.6904,-3.8953,-1.8366,0.0996
2008,2,KC,-7.2985,-4.6417,0.1592,4.8201,2.6899,0.7581,-0.9982,-1.1772,0.3087,-4.5545,-1.9185,0.1726,1.5136,1.0306,0.7866,-4.2841,-2.5439,0.0443
2008,3,KC,-11.5171,-8.8104,0.0402,-0.2667,-0.3637,0.5414,-0.4147,-0.9529,0.3495,-3.8534,-1.9382,0.1699,2.0024,1.4254,0.845,-2.8322,-1.8331,0.1002
2008,4,KC,-8.7287,-6.6265,0.0868,1.1065,0.4997,0.6115,0.3536,-0.2612,0.4893,-1.0405,-0.2259,0.4272,1.3252,0.9701,0.7756,-2.1983,-1.5311,0.1349
2008,5,KC,-11.9238,-9.7758,0.026,-1.2389,-1.2864,0.467,-0.6826,-1.0116,0.3393,-0.0841,0.4043,0.5346,1.2832,0.8883,0.7633,-1.6839,-1.3042,0.168
2008,6,KC,-11.9238,-9.8592,0.0244,-1.2389,-1.4333,0.4558,-0.6826,-0.9552,0.3491,-0.0841,0.327,0.5193,1.2832,1.1013,0.799,-1.6839,-1.562,0.132
2008,7,KC,-9.5025,-8.1529,0.0522,-1.1033,-1.3509,0.4618,-0.9288,-1.3207,0.2841,-4.2708,-3.3739,0.0571,0.9816,0.8186,0.7517,-1.9861,-1.9012,0.0935
2008,8,KC,-7.1696,-6.3652,0.0951,-0.6853,-0.819,0.5046,-1.147,-1.6416,0.2339,-4.6595,-3.8891,0.0342,0.2227,0.083,0.6059,-1.2436,-1.2082,0.1821
2008,9,KC,-5.0538,-4.4688,0.1667,-1.8564,-2.1638,0.3949,-0.6924,-1.2528,0.2957,-2.7429,-2.1982,0.1416,-0.1388,-0.3626,0.5121,-2.5307,-2.6215,0.0412
2008,10,KC,-2.9162,-2.4318,0.2751,-2.9062,-3.5054,0.2869,-0.7192,-1.2146,0.3026,-2.0926,-1.7607,0.1932,0.0431,-0.1573,0.5563,-2.5465,-2.635,0.0406
2008,11,KC,-2.4619,-2.1499,0.291,-3.1724,-3.7571,0.2678,-0.4831,-0.9424,0.3505,-2.3054,-2.1569,0.1459,-0.0832,-0.3138,0.5226,-2.8156,-3.2627,0.021
2008,12,KC,-2.9518,-2.5546,0.2681,-4.5145,-5.515,0.1614,-0.1803,-0.6264,0.4145,-2.7162,-2.678,0.0966,0.032,-0.1831,0.5504,-3.1072,-3.7724,0.0093
2008,13,KC,-2.5922,-2.1759,0.2899,-4.2892,-5.4181,0.1666,-0.3591,-0.8207,0.3752,-1.4373,-1.3896,0.2399,-0.0625,-0.3794,0.5086,-2.8759,-3.6214,0.0111
2008,14,KC,-2.6575,-2.058,0.296,-4.2888,-5.737,0.1509,-0.1812,-0.5984,0.4208,-1.738,-1.8113,0.1854,0.0279,-0.2643,0.5327,-2.2334,-2.8869,0.0304
2008,15,KC,-1.7622,-1.2782,0.3464,-3.199,-4.4304,0.2247,-0.331,-0.8941,0.3599,-1.921,-2.0372,0.1576,-0.6562,-1.146,0.3473,-2.2845,-3.0795,0.0246
2008,16,KC,-1.3821,-0.9479,0.3667,-3.9334,-5.475,0.1635,0.1615,-0.2788,0.4862,-2.0756,-2.2266,0.1379,-0.8653,-1.4777,0.2823,-2.4968,-3.3772,0.017
2008,17,KC,-0.9932,-0.646,0.3894,-3.8838,-5.3073,0.1714,-0.4881,-1.2394,0.2982,-2.5326,-2.8143,0.0865,-0.7219,-1.3852,0.2994,-2.5389,-3.5284,0.0135
2009,1,KC,1.949,2.5091,0.6154,-9.2706,-5.9994,0.1367,-2.9294,-1.2821,0.2908,-9.1067,-3.0444,0.0736,4.5242,2.3577,0.9352,6.8986,3.2863,0.9438
2009,2,KC,-2.9963,-1.4112,0.3389,-2.8616,-2.4055,0.3748,-0.4352,-0.5967,0.4214,-5.4278,-2.2999,0.1302,1.4283,1.1387,0.8054,-0.2007,-0.1539,0.3793
2009,3,KC,-1.2048,-0.5501,0.3963,-7.8699,-6.0436,0.1344,-2.579,-2.2266,0.1519,-2.3693,-1.1305,0.278,2.0741,1.6128,0.8661,-1.2316,-0.7628,0.2568
2009,4,KC,-1.3809,-0.5789,0.3937,-6.4487,-5.7218,0.1513,-2.1785,-1.935,0.1906,-2.6838,-1.5572,0.2185,1.2424,0.963,0.7746,-0.7919,-0.464,0.3137
2009,5,KC,-0.1957,0.3208,0.4597,-8.798,-7.8616,0.0674,-3.153,-2.7096,0.0999,-1.9107,-1.2392,0.2623,1.9884,1.5208,0.8566,0.1828,0.4108,0.5138
2009,6,KC,-1.5233,-0.9195,0.3695,-5.6571,-5.6521,0.1557,-2.6763,-2.3912,0.1316,-1.0508,-0.6747,0.3504,2.0111,1.8116,0.887,0.7286,0.8915,0.6242
2009,7,KC,-4.8119,-4.0485,0.1866,-6.3704,-6.4244,0.119,-2.9188,-2.7533,0.0961,-0.0336,0.3596,0.5259,1.2313,1.0656,0.7927,1.1112,1.4174,0.7272
2009,8,KC,-4.8119,-4.1687,0.1808,-6.3704,-6.7862,0.1036,-2.9188,-3.0327,0.0726,-0.0336,0.3569,0.5253,1.2313,1.167,0.8105,1.1112,1.4779,0.7397
2009,9,KC,-4.3049,-3.8769,0.1956,-6.4186,-7.0556,0.0934,-2.6661,-2.9452,0.0795,-0.5584,-0.1559,0.4384,1.1253,1.1473,0.8067,1.6338,2.0882,0.8297
2009,10,KC,-3.9885,-3.7956,0.2003,-3.619,-4.2074,0.239,-2.904,-3.3736,0.0522,-1.1125,-0.7688,0.3349,1.0339,1.2177,0.8182,0.9356,1.2707,0.6986
2009,11,KC,-3.7006,-3.797,0.2002,-3.3788,-3.7372,0.2695,-2.3828,-2.8213,0.0897,-1.0017,-0.7332,0.3405,1.4666,1.7803,0.883,0.7835,1.1391,0.675
2009,12,KC,-3.9604,-4.048,0.1866,-4.5891,-5.1137,0.1829,-2.8814,-3.5505,0.0448,-0.2751,0.1362,0.4882,1.3437,1.6066,0.8657,0.5082,0.8494,0.6153
2009,13,KC,-5.8154,-5.8995,0.1101,-3.579,-4.2241,0.2376,-3.0674,-3.9847,0.0301,-1.365,-1.2373,0.2625,1.4446,1.815,0.8872,0.1178,0.4161,0.5152
2009,14,KC,-6.6633,-6.4081,0.0934,-2.4448,-3.2134,0.3093,-2.5413,-3.3428,0.0535,-1.6089,-1.6271,0.209,1.028,1.2229,0.8191,0.0261,0.298,0.4846
2009,15,KC,-6.0005,-6.0031,0.1069,-2.6179,-3.3633,0.2978,-2.2307,-3.1697,0.0647,-2.3521,-2.6793,0.0965,1.2523,1.4265,0.8453,-0.7654,-0.8224,0.247
2009,16,KC,-5.8337,-5.8455,0.1117,-2.4515,-3.1892,0.311,-2.2754,-3.1942,0.0632,-2.0921,-2.4162,0.1192,1.1618,1.2561,0.8234,-0.7206,-0.7136,0.2661
2009,17,KC,-5.6086,-5.6242,0.1199,-1.954,-2.6444,0.3561,-0.7182,-1.4062,0.2697,-1.8981,-2.1446,0.1469,1.2009,1.4647,0.8495,-0.7787,-0.8618,0.2402
2010,1,KC,-9.1296,-3.5389,0.2142,-1.7323,-2.0483,0.4053,-0.7568,-0.2621,0.4891,7.6401,2.9274,0.9077,-0.7075,-0.2424,0.5376,11.2786,4.7256,0.988
2010,2,KC,-4.9757,-3.1225,0.2379,-0.623,-0.6217,0.5213,-2.5287,-1.5287,0.2523,7.3817,3.8332,0.9642,-0.52,-0.1321,0.5616,6.256,3.858,0.97
2010,3,KC,-0.9546,-0.8079,0.377,0.8041,0.7698,0.6321,0.9329,0.6482,0.6602,6.1509,4.1749,0.9747,-0.797,-0.4392,0.4951,3.92,2.9648,0.9235
2010,4,KC,-0.9546,-0.5406,0.3967,0.8041,0.5185,0.6129,0.9329,0.5829,0.6492,6.1509,4.5496,0.984,-0.797,-0.4446,0.494,3.92,3.0919,0.9318
2010,5,KC,-1.8418,-1.4165,0.3388,2.1977,1.7611,0.7003,0.255,0.0914,0.5578,4.3962,3.8547,0.9646,-0.3214,-0.2463,0.5363,1.9579,1.8039,0.7937
2010,6,KC,2.2046,2.2051,0.5943,-0.4804,-0.5963,0.5233,1.1679,0.7899,0.6851,1.751,1.9125,0.7896,-0.0658,-0.0299,0.5829,1.0674,1.0282,0.6529
2010,7,KC,3.3861,3.6153,0.6911,-1.6733,-2.0473,0.4055,2.5357,1.7725,0.8278,1.9046,2.1497,0.824,0.5011,0.4639,0.6855,0.2356,0.3187,0.4894
2010,8,KC,2.3478,2.8424,0.6379,-1.5994,-2.1956,0.3926,3.2885,2.5703,0.9036,1.4885,1.7886,0.771,-0.6696,-0.8024,0.418,0.6435,0.7649,0.598
2010,9,KC,2.8736,3.2845,0.67,-0.6542,-1.0813,0.4832,1.5513,1.1211,0.7392,2.4297,2.9693,0.9113,-0.9025,-1.1297,0.3512,-0.0837,-0.0459,0.404
2010,10,KC,3.5422,3.7987,0.7039,-2.723,-3.439,0.2918,1.1043,0.811,0.6894,1.3655,1.9489,0.7959,-1.2625,-1.5419,0.2702,0.3888,0.486,0.5332
2010,11,KC,3.8333,3.9885,0.7174,-3.2749,-3.9202,0.2567,1.6717,1.5482,0.8002,1.2353,1.7753,0.769,-1.0326,-1.227,0.3312,0.5349,0.6122,0.5643
2010,12,KC,4.6744,4.8843,0.7684,-2.4942,-3.078,0.3196,2.6657,2.7002,0.9135,1.2299,1.8925,0.7871,-1.6714,-2.1377,0.1765,0.1094,0.1374,0.4454
2010,13,KC,4.0582,4.2431,0.7335,-0.6982,-0.8432,0.5032,2.0211,2.1171,0.8641,0.3322,0.8002,0.6018,-1.6536,-2.2425,0.1622,-0.0186,0.025,0.4194
2010,14,KC,2.552,2.9478,0.6459,-0.8919,-1.3902,0.4588,1.7517,1.8292,0.8344,-0.2504,-0.0102,0.4624,-1.4286,-2.0128,0.1942,-0.0539,-0.008,0.4124
2010,15,KC,2.2085,2.5219,0.6162,-0.0209,-0.069,0.5661,2.0642,2.3654,0.8875,-0.45,-0.2903,0.4153,-1.466,-2.0792,0.1839,0.1056,0.2873,0.4818
2010,16,KC,3.006,3.3055,0.6711,0.526,0.7381,0.6297,1.4607,1.6095,0.8088,-0.0608,0.254,0.5065,-1.4031,-2.0736,0.185,-0.0187,0.1444,0.4472
2010,17,KC,1.5013,1.9391,0.5731,0.0426,-0.0775,0.5654,1.2437,1.3117,0.769,-0.2411,0.025,0.4693,-1.082,-1.6868,0.2467,0.0171,0.1794,0.4567
2011,1,KC,-18.2673,-9.2657,0.0334,-12.9537,-7.0122,0.095,-1.9382,-0.7905,0.3809,-5.2061,-2.1644,0.1452,-10.8151,-4.9635,0.0079,0.8182,0.2622,0.4766
2011,2,KC,-19.7161,-14.6807,0.0014,-13.6973,-8.8445,0.0399,-0.7849,-0.4802,0.4458,-3.3581,-1.9236,0.1719,-9.0513,-5.9401,0.003,-0.5375,-0.5076,0.3042
2011,3,KC,-10.7642,-9.5879,0.0284,-6.3945,-4.8528,0.1979,-1.7131,-1.2295,0.3001,-4.1261,-3.131,0.069,-6.9691,-5.581,0.0043,-0.1559,-0.1817,0.3734
2011,4,KC,-6.0069,-5.753,0.1159,-4.9551,-4.1272,0.2435,-2.0619,-1.7911,0.2125,-4.5183,-3.3558,0.0578,-4.9336,-4.3994,0.0156,0.3883,0.2309,0.4691
2011,5,KC,-2.6603,-2.686,0.2617,-6.3823,-5.8966,0.142,-0.8127,-0.8875,0.3615,-3.0198,-2.4345,0.1174,-4.0887,-4.0216,0.025,0.1432,0.1411,0.4462
2011,6,KC,-2.6603,-2.9712,0.2467,-6.3823,-6.1024,0.1321,-0.8127,-0.9837,0.3448,-3.0198,-2.5593,0.1057,-4.0887,-4.3761,0.0162,0.1432,0.2406,0.4709
2011,7,KC,-2.6271,-2.7516,0.2585,-0.7319,-0.8367,0.5037,0.535,0.1007,0.5601,-2.0508,-1.5986,0.2127,-3.2517,-3.9381,0.0281,-0.2915,-0.1427,0.3816
2011,8,KC,-1.8799,-1.8791,0.3071,-0.0802,-0.2068,0.554,-1.0069,-1.2209,0.3016,-0.9129,-0.6082,0.3615,-2.1975,-2.8641,0.0929,-0.6326,-0.5742,0.2922
2011,9,KC,-3.0297,-3.3765,0.2236,-2.4022,-2.4724,0.3706,-1.3399,-1.6717,0.2305,-1.2408,-0.9669,0.3018,-2.1741,-2.9166,0.0888,-0.3867,-0.3774,0.3315
2011,10,KC,-4.2425,-4.6758,0.1572,-2.5256,-2.6231,0.3583,-0.8944,-1.2631,0.2937,-1.5721,-1.5207,0.2228,-1.9597,-2.6038,0.1189,-0.0787,-0.0236,0.4083
2011,11,KC,-5.3421,-5.8993,0.1101,-1.7728,-1.8599,0.4218,-0.7159,-0.9536,0.3493,-1.9477,-2.324,0.1278,-2.3081,-3.1314,0.0723,-0.0415,-0.092,0.3917
2011,12,KC,-5.282,-5.7051,0.1176,-1.3921,-1.5193,0.4488,-1.3589,-1.8156,0.2084,-1.1681,-1.2973,0.253,-2.0016,-2.8188,0.0976,0.0541,0.1182,0.4405
2011,13,KC,-4.7273,-5.0708,0.1406,0.2712,0.491,0.6106,-1.785,-2.5663,0.1136,-0.8927,-0.8632,0.3195,-2.0375,-2.9977,0.0825,-0.3582,-0.5252,0.3009
2011,14,KC,-5.0126,-5.0719,0.1405,-0.9395,-1.3026,0.4657,-1.7868,-2.5756,0.1128,-0.4963,-0.3186,0.4104,-1.5716,-2.4457,0.1366,-0.6687,-0.9955,0.2173
2011,15,KC,-3.5705,-3.413,0.2213,-0.186,-0.3654,0.5411,-1.9219,-2.8528,0.0865,-0.552,-0.4425,0.3893,-1.3636,-2.1472,0.1752,-0.816,-1.2521,0.1757
2011,16,KC,-3.4354,-3.2785,0.2292,-0.6499,-0.9993,0.4902,-1.9627,-2.8801,0.0842,0.1526,0.5765,0.5647,-1.4053,-2.2811,0.1574,-0.9935,-1.5337,0.1347
2011,17,KC,-3.2574,-2.9916,0.2456,0.0819,0.0753,0.5791,-1.745,-2.601,0.111,-0.0626,0.2479,0.5057,-1.4862,-2.4233,0.1395,-1.2855,-2.1212,0.0723
2012,1,KC,4.3456,2.1874,0.5927,-21.9025,-10.4593,0.017,4.3453,2.1432,0.8674,2.6911,0.9801,0.6332,-3.0129,-1.4635,0.2845,-5.6472,-2.6341,0.0406
2012,2,KC,0.6562,-0.0754,0.4314,-16.0546,-10.4884,0.0166,2.0745,1.3417,0.7735,-0.7823,-0.5713,0.3679,-3.136,-2.0941,0.1818,-1.1418,-0.7939,0.2513
2012,3,KC,-2.2644,-2.2273,0.2869,-6.5259,-5.0673,0.1857,3.4729,2.5989,0.9064,-0.179,-0.2045,0.4303,-1.7284,-1.5209,0.2745,0.2211,0.2847,0.4817
2012,4,KC,-4.6889,-4.1497,0.1819,-5.2613,-4.4241,0.2249,0.972,0.7751,0.6823,0.3931,0.3689,0.5281,-0.4062,-0.4479,0.4933,-0.6455,-0.6159,0.2849
2012,5,KC,-3.3382,-3.1083,0.2389,-2.6439,-2.298,0.3842,-2.0455,-1.932,0.191,-0.1533,-0.008,0.4629,0.2836,0.1537,0.6183,0.092,0.2145,0.4653
2012,6,KC,-6.0655,-6.0356,0.1053,-4.0218,-3.7447,0.2686,-2.6283,-2.6873,0.1032,-1.5998,-1.287,0.2547,0.4528,0.3071,0.651,1.4952,2.0359,0.8225
2012,7,KC,-6.0655,-5.8349,0.1121,-4.0218,-4.1231,0.2438,-2.6283,-2.9535,0.0788,-1.5998,-1.316,0.2498,0.4528,0.2067,0.6308,1.4952,2.3086,0.8578
2012,8,KC,-6.6953,-6.3608,0.0952,-3.9359,-4.3926,0.2269,-3.2508,-3.6467,0.0406,-1.082,-0.8682,0.3185,0.6769,0.5537,0.7012,0.843,1.4045,0.7249
2012,9,KC,-6.5369,-6.6664,0.0858,-4.0664,-4.4179,0.2254,-2.9823,-3.6857,0.0396,-1.4466,-1.1455,0.2758,0.7741,0.7344,0.7344,-0.0644,0.1236,0.4422
2012,10,KC,-6.6956,-6.6496,0.0864,-3.8886,-4.4697,0.2229,-2.4911,-3.2422,0.0596,0.281,0.7863,0.5996,0.31,0.1926,0.6271,-0.0112,0.111,0.4387
