season,week,team,pass_off_value_pre,rush_off_value_pre,st_off_value_pre,pass_def_value_pre,rush_def_value_pre,st_def_value_pre,pass_off_value_post,rush_off_value_post,st_off_value_post,pass_def_value_post,rush_def_value_post,st_def_value_post,off_value_pre,def_value_pre,total_value_pre,off_value_post,def_value_post,total_value_post
2000,1,CLE,-1.2116,0.2956,-0.1743,-1.7998,-0.7408,-0.0997,-1.2753,0.399,-0.1302,-2.3277,-0.8532,-0.1009,-1.0902,-2.6403,-3.7305,-1.0065,-3.2818,-4.2883
2000,2,CLE,-1.2771,0.399,-0.1302,-2.3277,-0.8536,-0.1009,-0.5912,0.2658,0.0113,-2.101,-0.9195,-0.0923,-1.0083,-3.2822,-4.2905,-0.3141,-3.1128,-3.4269
2000,3,CLE,-0.5664,0.2658,0.0113,-2.101,-0.9201,-0.092,0.1067,0.0582,0.0246,-1.7362,-1.2154,-0.1576,-0.2893,-3.1131,-3.4024,0.1896,-3.1092,-2.9197
2000,4,CLE,0.154,0.0582,0.0246,-1.7362,-1.2175,-0.1597,-0.4589,0.1126,-0.0459,-1.6199,-1.2927,-0.2005,0.2369,-3.1134,-2.8765,-0.3921,-3.1131,-3.5052
2000,5,CLE,-0.4355,0.1126,-0.0459,-1.6199,-1.2951,-0.204,-0.6071,-0.0173,-0.0517,-1.5917,-1.257,-0.195,-0.3687,-3.119,-3.4877,-0.6761,-3.0437,-3.7198
2000,6,CLE,-0.5904,-0.0173,-0.0517,-1.5917,-1.2592,-0.1983,-0.731,0.1605,0.0072,-1.8645,-1.4249,-0.1966,-0.6594,-3.0492,-3.7086,-0.5632,-3.4861,-4.0493
2000,7,CLE,-0.7172,0.1605,0.0072,-1.8645,-1.4279,-0.1999,-1.0447,0.1747,0.0468,-2.3508,-1.4864,-0.2061,-0.5495,-3.4923,-4.0418,-0.8233,-4.0432,-4.8665
2000,8,CLE,-1.0366,0.1747,0.0468,-2.3508,-1.4896,-0.2095,-1.529,0.1358,0.032,-2.1719,-1.4937,-0.2548,-0.8152,-4.0499,-4.865,-1.3612,-3.9204,-5.2815
2000,9,CLE,-1.5349,0.1358,0.032,-2.1719,-1.497,-0.2597,-2.0509,-0.0252,0.0072,-1.8945,-1.4624,-0.293,-1.3671,-3.9286,-5.2957,-2.0689,-3.6499,-5.7188
2000,10,CLE,-2.0768,-0.0252,0.0072,-1.8945,-1.4656,-0.2991,-1.9822,-0.0719,0.0137,-2.7687,-1.3634,-0.3116,-2.0948,-3.6591,-5.754,-2.0404,-4.4438,-6.4841
2000,11,CLE,-2.0046,-0.0719,0.0137,-2.7687,-1.3662,-0.318,-1.8694,-0.1108,0.0567,-2.4889,-1.343,-0.3217,-2.0627,-4.4528,-6.5156,-1.9235,-4.1536,-6.0771
2000,12,CLE,-1.8868,-0.1108,0.0567,-2.4889,-1.3457,-0.3281,-2.4381,-0.1218,0.0229,-2.0869,-1.3368,-0.3332,-1.9409,-4.1627,-6.1036,-2.537,-3.7569,-6.2939
2000,13,CLE,-2.4725,-0.1218,0.0229,-2.0869,-1.3394,-0.3398,-2.8094,-0.1078,0.0334,-2.1596,-1.4714,-0.4048,-2.5713,-3.7661,-6.3375,-2.8838,-4.0359,-6.9197
2000,14,CLE,-2.8566,-0.1078,0.0334,-2.1596,-1.4744,-0.4135,-3.6133,-0.15,0.0206,-2.2521,-1.8119,-0.4364,-2.9311,-4.0475,-6.9786,-3.7427,-4.5004,-8.2431
2000,15,CLE,-3.6812,-0.15,0.0206,-2.2521,-1.8163,-0.4459,-3.3134,0.11,-0.0026,-2.9202,-1.8081,-0.4073,-3.8106,-4.5143,-8.3249,-3.206,-5.1356,-8.3416
2000,16,CLE,-3.3727,0.11,-0.0026,-2.9202,-1.8125,-0.4154,-3.5295,-0.0789,0.1011,-2.8687,-1.8627,-0.4589,-3.2653,-5.1482,-8.4135,-3.5072,-5.1902,-8.6974
2000,17,CLE,-3.3727,0.11,-0.0026,-2.9202,-1.8125,-0.4154,-3.5295,-0.0789,0.1011,-2.8687,-1.8627,-0.4589,-3.2653,-5.1482,-8.4135,-3.5072,-5.1902,-8.6974
2001,1,CLE,-2.2328,-0.0487,0.0677,-1.5497,-0.8836,-0.319,-2.7115,0.0748,0.0455,-1.3419,-0.8967,-0.3353,-2.2138,-2.7523,-4.9661,-2.5912,-2.5739,-5.1652
2001,2,CLE,-2.7301,0.0748,0.0455,-1.3419,-0.8968,-0.3359,-2.7598,0.0602,0.0759,-1.0715,-0.8957,-0.3476,-2.6099,-2.5745,-5.1844,-2.6237,-2.3148,-4.9385
2001,3,CLE,-2.7792,0.0602,0.0759,-1.0715,-0.8957,-0.3486,-2.304,0.0451,0.0874,0.2065,-0.9279,-0.3101,-2.6432,-2.3158,-4.959,-2.1715,-1.0315,-3.203
2001,4,CLE,-2.3049,0.0451,0.0874,0.2065,-0.9281,-0.31,-1.8409,-0.0303,0.1319,0.4035,-1.0254,-0.3207,-2.1724,-1.0316,-3.204,-1.7392,-0.9426,-2.6819
2001,5,CLE,-1.825,-0.0303,0.1319,0.4035,-1.0261,-0.3208,-1.558,-0.1092,0.1406,0.0416,-1.0643,-0.3011,-1.7233,-0.9434,-2.6667,-1.5267,-1.3238,-2.8505
2001,6,CLE,-1.5317,-0.1092,0.1406,0.0416,-1.065,-0.3006,-1.2496,-0.178,0.1966,0.2798,-1.0446,-0.3561,-1.5003,-1.324,-2.8243,-1.231,-1.1209,-2.3519
2001,7,CLE,-1.5317,-0.1092,0.1406,0.0416,-1.065,-0.3006,-1.2496,-0.178,0.1966,0.2798,-1.0446,-0.3561,-1.5003,-1.324,-2.8243,-1.231,-1.1209,-2.3519
2001,8,CLE,-1.2165,-0.178,0.1966,0.2798,-1.0452,-0.3575,-1.1976,-0.1758,0.1228,0.2685,-1.0293,-0.3889,-1.1979,-1.1229,-2.3208,-1.2506,-1.1496,-2.4002
2001,9,CLE,-1.1639,-0.1758,0.1228,0.2685,-1.0299,-0.3913,-1.2664,-0.1306,0.2284,0.1324,-1.067,-0.4119,-1.2169,-1.1527,-2.3696,-1.1686,-1.3465,-2.5151
2001,10,CLE,-1.2358,-0.1306,0.2284,0.1324,-1.0677,-0.4151,-1.4927,0.1125,0.3213,0.6733,-1.1449,-0.4394,-1.1381,-1.3504,-2.4885,-1.0589,-0.911,-1.9699
2001,11,CLE,-1.4722,0.1125,0.3213,0.6733,-1.146,-0.4433,-1.6586,0.0057,0.2089,1.6424,-1.1366,-0.3958,-1.0384,-0.916,-1.9544,-1.444,0.1099,-1.3341
2001,12,CLE,-1.6454,0.0057,0.2089,1.6424,-1.1377,-0.3981,-1.8088,0.0785,0.1118,1.2372,-1.0696,-0.3897,-1.4308,0.1067,-1.3241,-1.6185,-0.2222,-1.8407
2001,13,CLE,-1.8,0.0785,0.1118,1.2372,-1.0704,-0.3916,-2.1812,0.141,-0.0071,1.5066,-1.1056,-0.4128,-1.6097,-0.2249,-1.8346,-2.0473,-0.0118,-2.0591
2001,14,CLE,-2.1847,0.141,-0.0071,1.5066,-1.1066,-0.4152,-2.7668,0.1276,0.0009,1.5029,-1.1109,-0.4686,-2.0508,-0.0152,-2.066,-2.6383,-0.0766,-2.7149
2001,15,CLE,-2.793,0.1276,0.0009,1.5029,-1.1119,-0.4723,-3.5084,0.3134,0.081,1.375,-1.2096,-0.4564,-2.6645,-0.0812,-2.7457,-3.114,-0.291,-3.405
2001,16,CLE,-3.5591,0.3134,0.081,1.375,-1.211,-0.4595,-2.275,0.3974,0.22,0.9695,-1.4676,-0.4674,-3.1647,-0.2955,-3.4602,-1.6577,-0.9655,-2.6231
2001,17,CLE,-2.2774,0.3974,0.22,0.9695,-1.4703,-0.4706,-2.5518,0.433,0.1134,1.2089,-1.7032,-0.456,-1.66,-0.9714,-2.6314,-2.0055,-0.9503,-2.9558
2002,1,CLE,-3.3537,0.2673,0.0759,0.653,-0.808,-0.317,-2.5856,0.3526,0.0914,0.1392,-1.1306,-0.3128,-3.0105,-0.472,-3.4825,-2.1415,-1.3042,-3.4457
2002,2,CLE,-2.5657,0.3526,0.0914,0.1392,-1.1322,-0.3127,-2.1625,0.2552,0.1963,0.2612,-1.3787,-0.287,-2.1216,-1.3057,-3.4273,-1.7111,-1.4045,-3.1156
2002,3,CLE,-2.1289,0.2552,0.1963,0.2612,-1.3815,-0.2863,-2.007,0.2166,0.0238,0.2853,-1.2921,-0.2338,-1.6774,-1.4065,-3.0839,-1.7665,-1.2406,-3.0072
2002,4,CLE,-1.9725,0.2166,0.0238,0.2853,-1.2945,-0.2315,-2.1653,0.3109,0.056,0.087,-1.0732,-0.2226,-1.732,-1.2407,-2.9727,-1.7984,-1.2089,-3.0072
2002,5,CLE,-2.1382,0.3109,0.056,0.087,-1.0745,-0.22,-1.9207,0.287,0.0518,-0.6041,-1.1346,-0.1819,-1.7713,-1.2075,-2.9788,-1.5819,-1.9205,-3.5024
2002,6,CLE,-1.8896,0.287,0.0518,-0.6041,-1.1361,-0.1779,-2.4649,0.2964,-0.0554,-0.4102,-1.2071,-0.0951,-1.5508,-1.9181,-3.4689,-2.2239,-1.7124,-3.9363
2002,7,CLE,-2.4563,0.2964,-0.0554,-0.4102,-1.2089,-0.0888,-2.4288,0.3679,0.1359,-0.6267,-1.1978,-0.0757,-2.2153,-1.7079,-3.9232,-1.925,-1.9001,-3.8252
2002,8,CLE,-2.4192,0.3679,0.1359,-0.6267,-1.1995,-0.0691,-2.0177,0.233,0.0246,-0.5299,-1.2009,-0.0354,-1.9154,-1.8953,-3.8107,-1.7601,-1.7663,-3.5263
2002,9,CLE,-1.9977,0.233,0.0246,-0.5299,-1.2027,-0.0276,-2.0866,0.2356,-0.0168,-0.5199,-1.2095,0.0492,-1.74,-1.7602,-3.5002,-1.8678,-1.6801,-3.5479
2002,10,CLE,-1.9977,0.233,0.0246,-0.5299,-1.2027,-0.0276,-2.0866,0.2356,-0.0168,-0.5199,-1.2095,0.0492,-1.74,-1.7602,-3.5002,-1.8678,-1.6801,-3.5479
2002,11,CLE,-2.0694,0.2356,-0.0168,-0.5199,-1.2113,0.0598,-1.0924,0.2056,0.0616,-0.7675,-1.1634,-0.0004,-1.8505,-1.6714,-3.5219,-0.8252,-1.9312,-2.7564
2002,12,CLE,-1.0373,0.2056,0.0616,-0.7675,-1.165,0.0079,-1.0952,0.3553,0.1086,-0.4102,-1.1617,-0.0325,-0.77,-1.9245,-2.6945,-0.6313,-1.6044,-2.2357
2002,13,CLE,-1.0415,0.3553,0.1086,-0.4102,-1.1633,-0.0249,-1.7558,0.4873,0.077,-0.3984,-1.238,-0.0154,-0.5777,-1.5984,-2.1761,-1.1916,-1.6518,-2.8433
2002,14,CLE,-1.7251,0.4873,0.077,-0.3984,-1.2399,-0.0075,-1.3105,0.6484,-0.0632,0.0027,-0.9902,-0.0915,-1.1609,-1.6458,-2.8066,-0.7253,-1.079,-1.8043
2002,15,CLE,-1.2642,0.6484,-0.0632,0.0027,-0.9909,-0.0866,-0.9903,0.6723,-0.0616,-0.413,-1.0993,-0.0598,-0.679,-1.0747,-1.7537,-0.3795,-1.5721,-1.9516
2002,16,CLE,-0.9341,0.6723,-0.0616,-0.413,-1.1005,-0.054,-0.6231,0.6846,-0.074,-0.539,-1.1232,-0.0455,-0.3234,-1.5675,-1.8908,-0.0125,-1.7077,-1.7203
2002,17,CLE,-0.5554,0.6846,-0.074,-0.539,-1.1246,-0.0394,-0.9569,0.8976,-0.0341,-0.4715,-1.0502,0.0051,0.0551,-1.703,-1.6479,-0.0935,-1.5166,-1.6101
2003,1,CLE,-0.9705,0.5541,-0.0228,-0.2547,-0.4982,0.0036,-0.9335,0.4893,-0.0435,-0.0643,-0.5197,-0.0092,-0.4392,-0.7494,-1.1886,-0.4877,-0.5932,-1.0809
2003,2,CLE,-0.9322,0.4893,-0.0435,-0.0643,-0.5198,-0.0094,-1.7263,0.3222,-0.0522,0.3498,-0.7247,-0.0311,-0.4864,-0.5935,-1.0799,-1.4563,-0.406,-1.8623
2003,3,CLE,-1.7543,0.3222,-0.0522,0.3498,-0.7254,-0.0319,-1.149,0.3289,-0.0765,0.3413,-0.5374,-0.1097,-1.4843,-0.4075,-1.8918,-0.8966,-0.3058,-1.2024
2003,4,CLE,-1.1567,0.3289,-0.0765,0.3413,-0.5373,-0.1128,-0.8124,0.2984,-0.1588,-0.5204,-0.5207,-0.0775,-0.9043,-0.3088,-1.2131,-0.6728,-1.1186,-1.7914
2003,5,CLE,-0.8069,0.2984,-0.1588,-0.5204,-0.5205,-0.0795,-0.088,0.1318,-0.153,0.3762,-0.4914,-0.1658,-0.6673,-1.1204,-1.7877,-0.1092,-0.2809,-0.3901
2003,6,CLE,-0.0619,0.1318,-0.153,0.3762,-0.4911,-0.1704,-0.4076,0.3508,-0.1099,0.6905,-0.5744,-0.1932,-0.0831,-0.2853,-0.3684,-0.1667,-0.077,-0.2437
2003,7,CLE,-0.394,0.3508,-0.1099,0.6905,-0.5744,-0.1986,-1.276,0.4046,-0.0838,0.9134,-0.73,-0.1753,-0.1531,-0.0825,-0.2356,-0.9552,0.0081,-0.9471
2003,8,CLE,-1.285,0.4046,-0.0838,0.9134,-0.7305,-0.1801,-1.7534,0.5492,-0.0747,0.944,-0.7428,-0.1755,-0.9642,0.0028,-0.9614,-1.2789,0.0257,-1.2532
2003,9,CLE,-1.285,0.4046,-0.0838,0.9134,-0.7305,-0.1801,-1.7534,0.5492,-0.0747,0.944,-0.7428,-0.1755,-0.9642,0.0028,-0.9614,-1.2789,0.0257,-1.2532
2003,10,CLE,-1.7808,0.5492,-0.0747,0.944,-0.7434,-0.1802,-1.6558,0.6184,0.0982,0.2278,-0.7001,-0.2292,-1.3063,0.0204,-1.2858,-0.9392,-0.7014,-1.6407
2003,11,CLE,-1.6788,0.6184,0.0982,0.2278,-0.7005,-0.2355,-0.2282,0.5855,0.1634,0.5841,-0.6888,-0.2873,-0.9622,-0.7082,-1.6704,0.5207,-0.3919,0.1287
2003,12,CLE,-0.1963,0.5855,0.1634,0.5841,-0.6891,-0.295,-0.4669,0.3708,0.1039,0.7866,-0.6339,-0.2634,0.5526,-0.4,0.1526,0.0077,-0.1107,-0.103
2003,13,CLE,-0.4422,0.3708,0.1039,0.7866,-0.634,-0.2703,-1.332,0.3201,0.1486,0.1346,-0.5793,-0.1847,0.0324,-0.1177,-0.0853,-0.8633,-0.6294,-1.4926
2003,14,CLE,-1.3418,0.3201,0.1486,0.1346,-0.5793,-0.1888,-1.8499,0.5457,0.2022,0.191,-0.6541,-0.1693,-0.8731,-0.6334,-1.5065,-1.102,-0.6324,-1.7344
2003,15,CLE,-1.8772,0.5457,0.2022,0.191,-0.6544,-0.1727,-1.3702,0.3591,0.1712,0.0616,-0.6579,-0.1655,-1.1293,-0.6362,-1.7654,-0.8399,-0.7618,-1.6017
2003,16,CLE,-1.3857,0.3591,0.1712,0.0616,-0.6582,-0.1687,-2.3091,0.3175,0.0511,-0.1187,-0.8829,-0.0654,-0.8555,-0.7653,-1.6207,-1.9405,-1.067,-3.0075
2003,17,CLE,-2.3602,0.3175,0.0511,-0.1187,-0.884,-0.0649,-2.3642,0.4943,0.0889,0.0321,-0.9336,-0.0808,-1.9916,-1.0676,-3.0592,-1.781,-0.9823,-2.7633
2004,1,CLE,-0.0739,0.3052,0.0596,0.0173,-0.4429,-0.0562,0.1471,0.1261,0.2214,0.177,-0.3327,-0.0344,0.2909,-0.4817,-0.1908,0.4946,-0.1901,0.3046
2004,2,CLE,0.154,0.1261,0.2214,0.177,-0.3322,-0.0336,-0.5261,0.0735,0.3158,0.1333,-0.3679,0.0123,0.5015,-0.1888,0.3127,-0.1367,-0.2223,-0.359
2004,3,CLE,-0.546,0.0735,0.3158,0.1333,-0.3675,0.0145,-0.4644,0.057,0.4265,-0.3637,-0.5119,-0.0266,-0.1566,-0.2197,-0.3764,0.0191,-0.9022,-0.8831
2004,4,CLE,-0.4813,0.057,0.4265,-0.3637,-0.5122,-0.0259,-0.3883,-0.0954,0.4257,-0.3446,-0.4702,-0.0215,0.0022,-0.9018,-0.8996,-0.0579,-0.8364,-0.8943
2004,5,CLE,-0.4028,-0.0954,0.4257,-0.3446,-0.4704,-0.0206,-0.3178,-0.0539,0.4579,-0.5032,-0.467,-0.0657,-0.0725,-0.8356,-0.9081,0.0862,-1.036,-0.9498
2004,6,CLE,-0.3298,-0.0539,0.4579,-0.5032,-0.4672,-0.0661,0.3374,-0.1191,0.4338,-0.092,-0.4537,-0.0444,0.0742,-1.0365,-0.9623,0.6521,-0.5901,0.062
2004,7,CLE,0.3477,-0.1191,0.4338,-0.092,-0.4538,-0.044,1.0867,-0.0231,0.2945,-0.2689,-0.5154,-0.0596,0.6624,-0.5898,0.0726,1.358,-0.844,0.5141
2004,8,CLE,0.3477,-0.1191,0.4338,-0.092,-0.4538,-0.044,1.0867,-0.0231,0.2945,-0.2689,-0.5154,-0.0596,0.6624,-0.5898,0.0726,1.358,-0.844,0.5141
2004,9,CLE,1.119,-0.0231,0.2945,-0.2689,-0.5158,-0.0596,0.7565,-0.1409,0.4602,-0.2214,-0.5214,-0.1123,1.3903,-0.8443,0.5461,1.0759,-0.8551,0.2207
2004,10,CLE,0.7757,-0.1409,0.4602,-0.2214,-0.5218,-0.1142,0.2577,-0.2029,0.4766,-0.2417,-0.5505,-0.1003,1.0951,-0.8574,0.2377,0.5314,-0.8926,-0.3612
2004,11,CLE,0.2574,-0.2029,0.4766,-0.2417,-0.551,-0.1017,0.0186,-0.3332,0.3522,0.0446,-0.569,-0.1061,0.5311,-0.8944,-0.3634,0.0376,-0.6305,-0.5929
2004,12,CLE,0.0099,-0.3332,0.3522,0.0446,-0.5696,-0.1077,0.5597,-0.2844,0.3633,0.0355,-1.0497,-0.1219,0.0289,-0.6326,-0.6037,0.6387,-1.136,-0.4974
2004,13,CLE,0.5643,-0.2844,0.3633,0.0355,-1.0526,-0.1236,0.5607,-0.3954,0.4081,-0.4677,-1.0588,-0.1698,0.6432,-1.1406,-0.4974,0.5733,-1.6963,-1.1229
2004,14,CLE,0.5651,-0.3954,0.4081,-0.4677,-1.0616,-0.173,-0.406,-0.5616,0.5084,-0.1564,-1.2696,-0.1784,0.5778,-1.7023,-1.1245,-0.4593,-1.6045,-2.0638
2004,15,CLE,-0.4357,-0.5616,0.5084,-0.1564,-1.2733,-0.1818,-1.185,-0.3283,0.502,-0.2153,-1.3648,-0.1805,-0.4889,-1.6115,-2.1004,-1.0113,-1.7607,-2.7719
2004,16,CLE,-1.2401,-0.3283,0.502,-0.2153,-1.3687,-0.1839,-1.1151,-0.3228,0.305,-0.0531,-1.4379,-0.1235,-1.0664,-1.768,-2.8344,-1.1329,-1.6144,-2.7473
2004,17,CLE,-1.1681,-0.3228,0.305,-0.0531,-1.4421,-0.1246,-1.2004,-0.3661,0.5292,0.2631,-1.4972,-0.0825,-1.1859,-1.6198,-2.8058,-1.0373,-1.3166,-2.3539
2005,1,CLE,-1.5473,-0.226,0.3546,0.1421,-0.7103,-0.0574,-2.0224,-0.1362,0.3439,-0.0582,-0.8105,-0.0584,-1.4188,-0.6255,-2.0443,-1.8147,-0.9271,-2.7419
2005,2,CLE,-2.0385,-0.1362,0.3439,-0.0582,-0.811,-0.0584,-0.7231,-0.2462,0.409,-0.4252,-0.8342,-0.0656,-1.8309,-0.9276,-2.7585,-0.5603,-1.3249,-1.8853
2005,3,CLE,-0.688,-0.2462,0.409,-0.4252,-0.8347,-0.0659,-0.836,-0.1195,0.3508,-0.4891,-0.7822,-0.0443,-0.5252,-1.3258,-1.851,-0.6046,-1.3157,-1.9203
2005,4,CLE,-0.688,-0.2462,0.409,-0.4252,-0.8347,-0.0659,-0.836,-0.1195,0.3508,-0.4891,-0.7822,-0.0443,-0.5252,-1.3258,-1.851,-0.6046,-1.3157,-1.9203
2005,5,CLE,-0.8066,-0.1195,0.3508,-0.4891,-0.7825,-0.0441,-1.2041,-0.1015,0.3854,-0.2317,-0.7485,-0.0365,-0.5753,-1.3157,-1.891,-0.9202,-1.0167,-1.9369
2005,6,CLE,-1.1899,-0.1015,0.3854,-0.2317,-0.7487,-0.036,-1.3969,-0.0579,0.3624,-0.4435,-0.7769,-0.0709,-0.906,-1.0164,-1.9224,-1.0923,-1.2913,-2.3837
2005,7,CLE,-1.3908,-0.0579,0.3624,-0.4435,-0.7772,-0.0714,-2.0218,0.0468,0.4572,-0.6769,-0.7129,-0.0301,-1.0862,-1.2921,-2.3784,-1.5179,-1.4199,-2.9378
2005,8,CLE,-2.0347,0.0468,0.4572,-0.6769,-0.7128,-0.0292,-2.1446,0.0941,0.3561,-0.5857,-0.6381,-0.0342,-1.5307,-1.4189,-2.9496,-1.6943,-1.258,-2.9523
2005,9,CLE,-2.1613,0.0941,0.3561,-0.5857,-0.6377,-0.0334,-1.8951,0.0857,0.2666,-0.375,-0.6527,0.0023,-1.7111,-1.2568,-2.9678,-1.5428,-1.0255,-2.5683
2005,10,CLE,-1.9014,0.0857,0.2666,-0.375,-0.6524,0.0042,-1.6256,0.2084,0.259,-0.8283,-0.7751,0.0136,-1.549,-1.0232,-2.5722,-1.1582,-1.5898,-2.7481
2005,11,CLE,-1.6212,0.2084,0.259,-0.8283,-0.7752,0.0159,-1.5907,0.2994,0.2305,0.2546,-0.9598,0.0283,-1.1538,-1.5876,-2.7413,-1.0608,-0.6769,-1.7377
2005,12,CLE,-1.585,0.2994,0.2305,0.2546,-0.9606,0.031,-2.0995,0.3303,0.3126,0.0078,-0.8418,0.0324,-1.0552,-0.675,-1.7302,-1.4566,-0.8016,-2.2582
2005,13,CLE,-2.109,0.3303,0.3126,0.0078,-0.842,0.0351,-1.3326,0.0745,0.2678,-0.4345,-0.8366,-0.0049,-1.4661,-0.7991,-2.2653,-0.9902,-1.276,-2.2662
2005,14,CLE,-1.3171,0.0745,0.2678,-0.4345,-0.8368,-0.0034,-1.0091,-0.0352,0.3057,-0.204,-0.9835,-0.011,-0.9748,-1.2747,-2.2495,-0.7386,-1.1985,-1.9371
2005,15,CLE,-0.9834,-0.0352,0.3057,-0.204,-0.9843,-0.0098,-1.0082,-0.2545,0.3397,0.0612,-1.0256,0.03,-0.7129,-1.1981,-1.9111,-0.923,-0.9344,-1.8574
2005,16,CLE,-0.9835,-0.2545,0.3397,0.0612,-1.0266,0.0324,-1.6627,-0.178,0.4143,-0.3387,-1.222,0.0255,-0.8982,-0.933,-1.8313,-1.4264,-1.5353,-2.9617
2005,17,CLE,-1.6509,-0.178,0.4143,-0.3387,-1.2239,0.0277,-2.2563,-0.3905,0.4483,0.1611,-1.227,0.0498,-1.4146,-1.5349,-2.9495,-2.1985,-1.0161,-3.2145
2006,1,CLE,-1.7527,-0.2411,0.3004,0.087,-0.5821,0.0346,-2.001,-0.377,0.2724,-0.0464,-0.5473,0.0475,-1.6934,-0.4604,-2.1538,-2.1056,-0.5462,-2.6519
2006,2,CLE,-2.0097,-0.377,0.2724,-0.0464,-0.5472,0.0477,-2.2763,-0.3687,0.2492,-0.1583,-0.6887,0.0984,-2.1144,-0.5459,-2.6602,-2.3958,-0.7487,-3.1445
2006,3,CLE,-2.2954,-0.3687,0.2492,-0.1583,-0.6892,0.1002,-2.1027,-0.3972,0.2625,-0.3723,-0.6011,0.0961,-2.4149,-0.7474,-3.1623,-2.2374,-0.8774,-3.1147
2006,4,CLE,-2.1152,-0.3972,0.2625,-0.3723,-0.6013,0.0978,-1.5546,-0.471,0.283,-0.1239,-0.7472,0.1349,-2.2499,-0.8758,-3.1257,-1.7427,-0.7361,-2.4787
2006,5,CLE,-1.5451,-0.471,0.283,-0.1239,-0.7479,0.138,-2.32,-0.4314,0.3894,-0.2119,-0.6396,0.1724,-1.7332,-0.7338,-2.467,-2.362,-0.6791,-3.0411
2006,6,CLE,-1.5451,-0.471,0.283,-0.1239,-0.7479,0.138,-2.32,-0.4314,0.3894,-0.2119,-0.6396,0.1724,-1.7332,-0.7338,-2.467,-2.362,-0.6791,-3.0411
2006,7,CLE,-2.33,-0.4314,0.3894,-0.2119,-0.6398,0.1759,-3.0152,-0.4414,0.4111,-0.0927,-0.6116,0.1919,-2.372,-0.6758,-3.0478,-3.0455,-0.5124,-3.5579
2006,8,CLE,-3.0521,-0.4414,0.4111,-0.0927,-0.6117,0.1959,-3.0013,-0.4232,0.3917,0.1928,-0.4984,0.0981,-3.0823,-0.5085,-3.5909,-3.0329,-0.2075,-3.2404
2006,9,CLE,-3.0369,-0.4232,0.3917,0.1928,-0.498,0.0986,-2.9941,-0.5095,0.4838,0.4865,-0.7382,0.1212,-3.0684,-0.2065,-3.2749,-3.0198,-0.1306,-3.1504
2006,10,CLE,-3.0289,-0.5095,0.4838,0.4865,-0.7388,0.1221,-3.0523,-0.6715,0.4761,0.7288,-0.6549,0.1514,-3.0547,-0.1301,-3.1848,-3.2477,0.2253,-3.0224
2006,11,CLE,-3.088,-0.6715,0.4761,0.7288,-0.6551,0.1533,-2.8227,-0.8161,0.5889,0.709,-0.6158,0.108,-3.2833,0.227,-3.0563,-3.05,0.2012,-2.8488
2006,12,CLE,-2.848,-0.8161,0.5889,0.709,-0.6159,0.1083,-3.7602,-0.8631,0.5733,-0.0309,-0.536,0.134,-3.0753,0.2014,-2.8738,-4.05,-0.4329,-4.4828
2006,13,CLE,-3.8213,-0.8631,0.5733,-0.0309,-0.5357,0.1349,-2.2984,-0.7247,0.5289,-0.7735,-0.5444,0.1408,-4.1111,-0.4317,-4.5428,-2.4942,-1.177,-3.6712
2006,14,CLE,-2.2997,-0.7247,0.5289,-0.7735,-0.5441,0.1419,-1.9612,-0.8052,0.559,-1.1572,-0.6241,0.1617,-2.4955,-1.1757,-3.6712,-2.2075,-1.6195,-3.827
2006,15,CLE,-1.9493,-0.8052,0.559,-1.1572,-0.624,0.1633,-2.4716,-0.7104,0.5665,-1.3366,-0.5709,0.1654,-2.1956,-1.6178,-3.8134,-2.6155,-1.742,-4.3575
2006,16,CLE,-2.4797,-0.7104,0.5665,-1.3366,-0.5705,0.1671,-3.426,-0.5545,0.4968,-1.4022,-0.5832,0.1602,-2.6236,-1.74,-4.3636,-3.4837,-1.8252,-5.3089
2006,17,CLE,-3.4636,-0.5545,0.4968,-1.4022,-0.5829,0.1618,-3.979,-0.6372,0.4764,-1.177,-0.6131,0.1664,-3.5213,-1.8234,-5.3447,-4.1398,-1.6238,-5.7636
2007,1,CLE,-2.6838,-0.3934,0.3192,-0.6358,-0.2909,0.1157,-3.2446,-0.3793,0.2219,-0.8612,-0.3166,0.1116,-2.758,-0.811,-3.569,-3.402,-1.0662,-4.4682
2007,2,CLE,-3.2613,-0.3793,0.2219,-0.8612,-0.3167,0.1115,-2.0773,-0.1889,0.3013,-1.2277,-0.3529,0.0943,-3.4186,-1.0664,-4.485,-1.965,-1.4863,-3.4512
2007,3,CLE,-2.0533,-0.1889,0.3013,-1.2277,-0.3531,0.094,-1.9088,-0.1418,0.4614,-1.6283,-0.3683,0.0752,-1.9409,-1.4868,-3.4277,-1.5892,-1.9214,-3.5106
2007,4,CLE,-1.8791,-0.1418,0.4614,-1.6283,-0.3686,0.0742,-1.6946,-0.0086,0.5563,-1.6844,-0.4713,0.1748,-1.5595,-1.9227,-3.4822,-1.1469,-1.9808,-3.1277
2007,5,CLE,-1.662,-0.0086,0.5563,-1.6844,-0.4719,0.1762,-2.0367,0.1627,0.6208,-1.5391,-0.4916,0.1933,-1.1143,-1.9801,-3.0943,-1.2531,-1.8374,-3.0905
2007,6,CLE,-2.0146,0.1627,0.6208,-1.5391,-0.4923,0.1952,-0.7303,0.1457,0.6873,-1.7663,-0.6393,0.1788,-1.2311,-1.8362,-3.0673,0.1027,-2.2268,-2.1241
